=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 14:13:10 =~=~=~=~=~=~=~=~=~=~=~=
x:0.65,y:0.41,z:0.65
x:0.55,y:0.42,z:0.67
x:0.44,y:0.43,z:0.70
x:0.23,y:0.31,z:0.73
x:0.00,y:0.19,z:0.77
x:0.20,y:0.09,z:0.76
x:0.46,y:0.00,z:0.75
x:0.51,y:0.22,z:0.60
x:0.48,y:0.53,z:0.41
x:0.36,y:0.74,z:0.20
x:0.20,y:0.91,z:0.00
x:0.13,y:0.80,z:0.11
x:0.12,y:0.53,z:0.40
x:0.22,y:0.38,z:0.53
x:0.39,y:0.34,z:0.54
x:0.59,y:0.31,z:0.51
x:0.80,y:0.29,z:0.44
x:0.95,y:0.30,z:0.35
x:1.00,y:0.33,z:0.23
x:1.00,y:0.40,z:0.14
x:0.89,y:0.55,z:0.12
x:0.77,y:0.71,z:0.12
x:0.60,y:0.93,z:0.19
x:0.42,y:1.00,z:0.33
x:0.25,y:0.55,z:0.70
x:0.14,y:0.19,z:1.00
x:0.42,y:0.29,z:0.84
x:0.70,y:0.40,z:0.70
x:0.76,y:0.43,z:0.78
x:0.82,y:0.46,z:0.85
