=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 15:22:41 =~=~=~=~=~=~=~=~=~=~=~=
x:0.00,y:0.00,z:0.74
x:0.10,y:0.03,z:0.81
x:0.21,y:0.07,z:0.87
x:0.31,y:0.10,z:0.94
x:0.41,y:0.14,z:1.00
x:0.47,y:0.14,z:0.92
x:0.51,y:0.14,z:0.82
x:0.56,y:0.14,z:0.72
x:0.61,y:0.14,z:0.61
x:0.59,y:0.15,z:0.52
x:0.56,y:0.16,z:0.43
x:0.53,y:0.18,z:0.34
x:0.49,y:0.19,z:0.25
x:0.51,y:0.22,z:0.24
x:0.57,y:0.27,z:0.29
x:0.62,y:0.31,z:0.34
x:0.68,y:0.36,z:0.40
x:0.70,y:0.45,z:0.40
x:0.68,y:0.61,z:0.35
x:0.66,y:0.77,z:0.30
x:0.64,y:0.93,z:0.25
x:0.63,y:1.00,z:0.22
x:0.65,y:0.86,z:0.23
x:0.67,y:0.72,z:0.24
x:0.69,y:0.58,z:0.25
x:0.72,y:0.45,z:0.26
x:0.79,y:0.41,z:0.19
x:0.86,y:0.37,z:0.13
x:0.93,y:0.32,z:0.06
x:1.00,y:0.28,z:0.00
