=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 15:58:37 =~=~=~=~=~=~=~=~=~=~=~=
x:1.00,y:0.63,z:0.83
x:0.85,y:0.46,z:0.91
x:0.69,y:0.29,z:0.99
x:0.48,y:0.24,z:1.00
x:0.22,y:0.29,z:0.96
x:0.00,y:0.34,z:0.91
x:0.01,y:0.46,z:0.81
x:0.02,y:0.58,z:0.71
x:0.08,y:0.74,z:0.65
x:0.16,y:0.91,z:0.60
x:0.30,y:1.00,z:0.57
x:0.56,y:0.90,z:0.57
x:0.83,y:0.80,z:0.57
x:0.88,y:0.49,z:0.66
x:0.92,y:0.15,z:0.77
x:0.85,y:0.00,z:0.85
x:0.68,y:0.04,z:0.91
x:0.51,y:0.08,z:0.95
x:0.37,y:0.29,z:0.79
x:0.24,y:0.49,z:0.63
x:0.32,y:0.53,z:0.55
x:0.51,y:0.47,z:0.51
x:0.64,y:0.49,z:0.43
x:0.62,y:0.74,z:0.23
x:0.59,y:0.99,z:0.02
x:0.58,y:0.93,z:0.00
x:0.57,y:0.80,z:0.01
x:0.55,y:0.69,z:0.04
x:0.50,y:0.58,z:0.08
x:0.46,y:0.48,z:0.12
