=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 16:13:04 =~=~=~=~=~=~=~=~=~=~=~=
x:1.00,y:0.32,z:0.76
x:0.95,y:0.26,z:0.71
x:0.91,y:0.20,z:0.67
x:0.76,y:0.30,z:0.58
x:0.58,y:0.45,z:0.48
x:0.44,y:0.54,z:0.40
x:0.34,y:0.58,z:0.35
x:0.23,y:0.67,z:0.27
x:0.13,y:0.85,z:0.13
x:0.06,y:1.00,z:0.00
x:0.35,y:0.82,z:0.11
x:0.64,y:0.64,z:0.22
x:0.68,y:0.50,z:0.37
x:0.67,y:0.36,z:0.53
x:0.57,y:0.22,z:0.71
x:0.42,y:0.07,z:0.89
x:0.31,y:0.00,z:1.00
x:0.25,y:0.07,z:0.99
x:0.19,y:0.14,z:0.98
x:0.09,y:0.20,z:0.94
x:0.00,y:0.26,z:0.89
x:0.20,y:0.31,z:0.69
x:0.43,y:0.37,z:0.48
x:0.58,y:0.44,z:0.37
x:0.70,y:0.51,z:0.30
x:0.77,y:0.60,z:0.22
x:0.78,y:0.71,z:0.11
x:0.78,y:0.74,z:0.05
x:0.76,y:0.52,z:0.16
x:0.73,y:0.29,z:0.27
