=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 15:57:55 =~=~=~=~=~=~=~=~=~=~=~=
x:0.38,y:0.46,z:0.81
x:0.69,y:0.62,z:0.74
x:0.97,y:0.75,z:0.68
x:0.80,y:0.49,z:0.83
x:0.62,y:0.26,z:0.97
x:0.42,y:0.24,z:1.00
x:0.25,y:0.24,z:1.00
x:0.19,y:0.33,z:0.88
x:0.11,y:0.48,z:0.75
x:0.00,y:0.82,z:0.57
x:0.11,y:1.00,z:0.44
x:0.65,y:0.89,z:0.40
x:0.92,y:0.74,z:0.43
x:0.77,y:0.54,z:0.59
x:0.69,y:0.30,z:0.74
x:0.69,y:0.02,z:0.88
x:0.70,y:0.00,z:0.93
x:0.71,y:0.22,z:0.88
x:0.67,y:0.24,z:0.85
x:0.60,y:0.12,z:0.83
x:0.63,y:0.26,z:0.71
x:0.72,y:0.52,z:0.54
x:0.80,y:0.73,z:0.32
x:0.87,y:0.91,z:0.08
x:0.88,y:0.88,z:0.02
x:0.86,y:0.78,z:0.00
x:0.93,y:0.59,z:0.04
x:1.00,y:0.39,z:0.08
x:0.97,y:0.40,z:0.10
x:0.93,y:0.44,z:0.12
