=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 14:16:58 =~=~=~=~=~=~=~=~=~=~=~=
x:0.69,y:0.45,z:0.68
x:0.66,y:0.53,z:0.74
x:0.63,y:0.62,z:0.79
x:0.63,y:0.49,z:0.84
x:0.66,y:0.22,z:0.88
x:0.66,y:0.02,z:0.91
x:0.45,y:0.18,z:0.96
x:0.25,y:0.34,z:1.00
x:0.33,y:0.46,z:0.98
x:0.51,y:0.56,z:0.93
x:0.68,y:0.60,z:0.90
x:0.81,y:0.51,z:0.87
x:0.94,y:0.41,z:0.84
x:0.98,y:0.26,z:0.85
x:1.00,y:0.09,z:0.86
x:0.98,y:0.01,z:0.85
x:0.91,y:0.00,z:0.81
x:0.81,y:0.01,z:0.76
x:0.49,y:0.21,z:0.67
x:0.17,y:0.42,z:0.58
x:0.04,y:0.64,z:0.42
x:0.00,y:0.87,z:0.22
x:0.00,y:1.00,z:0.06
x:0.12,y:0.82,z:0.03
x:0.23,y:0.64,z:0.00
x:0.32,y:0.53,z:0.03
x:0.40,y:0.44,z:0.06
x:0.43,y:0.37,z:0.10
x:0.39,y:0.32,z:0.13
x:0.35,y:0.28,z:0.17
