=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 15:53:55 =~=~=~=~=~=~=~=~=~=~=~=
x:0.53,y:1.00,z:0.33
x:0.56,y:0.71,z:0.47
x:0.52,y:0.44,z:0.61
x:0.31,y:0.21,z:0.75
x:0.14,y:0.25,z:0.72
x:0.02,y:0.48,z:0.56
x:0.08,y:0.57,z:0.47
x:0.16,y:0.63,z:0.39
x:0.16,y:0.65,z:0.31
x:0.29,y:0.66,z:0.22
x:0.54,y:0.63,z:0.10
x:0.60,y:0.78,z:0.04
x:0.59,y:0.96,z:0.00
x:0.43,y:0.99,z:0.01
x:0.26,y:0.98,z:0.04
x:0.07,y:0.91,z:0.13
x:0.05,y:0.71,z:0.26
x:0.12,y:0.45,z:0.40
x:0.27,y:0.51,z:0.45
x:0.43,y:0.58,z:0.49
x:0.66,y:0.64,z:0.56
x:0.84,y:0.63,z:0.62
x:1.00,y:0.56,z:0.70
x:0.81,y:0.27,z:0.84
x:0.54,y:0.00,z:0.98
x:0.16,y:0.32,z:1.00
x:0.00,y:0.56,z:0.99
x:0.15,y:0.67,z:0.93
x:0.27,y:0.63,z:0.91
x:0.37,y:0.51,z:0.91
