=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 16:00:07 =~=~=~=~=~=~=~=~=~=~=~=
x:0.00,y:0.39,z:0.77
x:0.03,y:0.45,z:0.75
x:0.05,y:0.52,z:0.74
x:0.15,y:0.53,z:0.74
x:0.26,y:0.55,z:0.74
x:0.49,y:0.63,z:0.70
x:0.74,y:0.73,z:0.65
x:0.88,y:0.77,z:0.62
x:1.00,y:0.80,z:0.59
x:0.93,y:0.86,z:0.64
x:0.79,y:0.92,z:0.71
x:0.55,y:0.84,z:0.76
x:0.26,y:0.68,z:0.80
x:0.14,y:0.44,z:0.88
x:0.16,y:0.13,z:0.98
x:0.19,y:0.00,z:1.00
x:0.24,y:0.06,z:0.95
x:0.29,y:0.11,z:0.89
x:0.35,y:0.12,z:0.83
x:0.36,y:0.15,z:0.76
x:0.29,y:0.22,z:0.67
x:0.24,y:0.32,z:0.56
x:0.23,y:0.52,z:0.45
x:0.23,y:0.72,z:0.31
x:0.30,y:0.91,z:0.14
x:0.36,y:1.00,z:0.00
x:0.40,y:0.50,z:0.07
x:0.44,y:0.04,z:0.13
x:0.49,y:0.07,z:0.16
x:0.54,y:0.10,z:0.18
