=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.01.02 14:20:47 =~=~=~=~=~=~=~=~=~=~=~=
x:0.86,y:0.80,z:0.51
x:0.80,y:0.52,z:0.60
x:0.69,y:0.27,z:0.67
x:0.53,y:0.08,z:0.70
x:0.37,y:0.08,z:0.68
x:0.20,y:0.15,z:0.63
x:0.01,y:0.32,z:0.52
x:0.00,y:0.52,z:0.38
x:0.13,y:0.73,z:0.24
x:0.26,y:0.62,z:0.19
x:0.41,y:0.48,z:0.16
x:0.61,y:0.31,z:0.12
x:0.64,y:0.60,z:0.06
x:0.60,y:1.00,z:0.00
x:0.49,y:0.81,z:0.08
x:0.34,y:0.74,z:0.18
x:0.15,y:0.79,z:0.29
x:0.03,y:0.67,z:0.35
x:0.01,y:0.52,z:0.45
x:0.20,y:0.35,z:0.66
x:0.53,y:0.56,z:0.68
x:0.91,y:0.93,z:0.62
x:1.00,y:0.75,z:0.71
x:0.98,y:0.45,z:0.82
x:0.84,y:0.00,z:0.94
x:0.51,y:0.06,z:0.99
x:0.26,y:0.26,z:1.00
x:0.43,y:0.65,z:0.86
x:0.50,y:0.76,z:0.84
x:0.51,y:0.71,z:0.90
