=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.20 17:47:02 =~=~=~=~=~=~=~=~=~=~=~=
x:0.84,y:0.54,z:0.72
x:0.92,y:0.47,z:0.71
x:0.99,y:0.40,z:0.70
x:0.71,y:0.50,z:0.62
x:0.40,y:0.62,z:0.55
x:0.19,y:0.66,z:0.46
x:0.00,y:0.69,z:0.37
x:0.09,y:0.58,z:0.44
x:0.25,y:0.43,z:0.55
x:0.39,y:0.44,z:0.51
x:0.53,y:0.50,z:0.42
x:0.72,y:0.57,z:0.36
x:0.94,y:0.64,z:0.32
x:1.00,y:0.75,z:0.32
x:0.95,y:0.88,z:0.36
x:0.81,y:0.87,z:0.46
x:0.57,y:0.71,z:0.63
x:0.44,y:0.50,z:0.77
x:0.44,y:0.22,z:0.88
x:0.46,y:0.03,z:0.97
x:0.49,y:0.00,z:1.00
x:0.54,y:0.04,z:0.94
x:0.61,y:0.27,z:0.67
x:0.64,y:0.52,z:0.41
x:0.53,y:0.79,z:0.20
x:0.42,y:1.00,z:0.01
x:0.40,y:0.85,z:0.00
x:0.40,y:0.70,z:0.00
x:0.51,y:0.68,z:0.03
x:0.62,y:0.66,z:0.06
