=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.12.20 13:52:37 =~=~=~=~=~=~=~=~=~=~=~=
x:0.31,y:0.53,z:0.83
x:0.26,y:0.30,z:0.92
x:0.21,y:0.06,z:1.00
x:0.17,y:0.00,z:0.99
x:0.14,y:0.06,z:0.90
x:0.10,y:0.14,z:0.81
x:0.10,y:0.36,z:0.64
x:0.09,y:0.58,z:0.48
x:0.10,y:0.77,z:0.30
x:0.12,y:0.94,z:0.11
x:0.25,y:1.00,z:0.00
x:0.62,y:0.82,z:0.04
x:1.00,y:0.65,z:0.08
x:0.72,y:0.67,z:0.10
x:0.39,y:0.72,z:0.12
x:0.24,y:0.68,z:0.19
x:0.26,y:0.57,z:0.31
x:0.29,y:0.47,z:0.43
x:0.26,y:0.39,z:0.53
x:0.23,y:0.31,z:0.63
x:0.20,y:0.23,z:0.72
x:0.16,y:0.14,z:0.80
x:0.12,y:0.13,z:0.87
x:0.06,y:0.38,z:0.90
x:0.00,y:0.62,z:0.94
x:0.04,y:0.61,z:0.87
x:0.09,y:0.56,z:0.78
x:0.12,y:0.52,z:0.73
x:0.12,y:0.51,z:0.73
x:0.11,y:0.50,z:0.73
